Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Stock_to_Safety_Ratio,Sales_Velocity,Future_Demand
7,5,3,212.79,173,34,2,5,660,1,5,0,34,41,43,65,2,3.9318181818181817,0.19540229885057472,36
6,5,3,467.69,51,14,2,11,380,2,2,0,16,12,50,86,0,1.0,0.3076923076923077,21
2,4,0,53.6,237,58,3,13,465,0,7,0,59,65,75,78,2,3.1184210526315788,0.24789915966386555,66
5,0,2,467.1,54,10,1,6,629,1,4,0,15,2,63,30,1,0.84375,0.2727272727272727,9
6,2,1,343.08,189,36,0,10,219,0,7,1,32,30,63,94,1,2.953125,0.16842105263157894,41
0,0,3,259.97,428,19,0,5,435,2,2,0,15,15,41,47,1,10.19047619047619,0.03496503496503497,18
7,1,2,188.49,298,50,4,8,830,1,4,0,49,40,37,58,2,7.842105263157895,0.16387959866220736,53
0,0,3,259.97,480,15,0,6,784,1,4,0,18,14,67,37,1,7.0588235294117645,0.037422037422037424,23
0,4,3,20.27,394,49,2,6,512,1,3,0,51,57,29,73,0,13.133333333333333,0.1291139240506329,56
6,0,2,292.13,439,32,2,9,179,2,1,0,29,35,42,52,0,10.209302325581396,0.0659090909090909,31
2,2,1,323.23,277,52,4,8,351,2,1,0,48,54,25,75,1,10.653846153846153,0.17266187050359713,55
2,3,1,405.0,449,23,1,7,301,2,1,1,22,24,38,30,2,11.512820512820513,0.04888888888888889,30
6,5,3,164.14,268,21,1,6,903,1,4,0,19,22,62,84,1,4.253968253968254,0.07063197026022305,29
6,0,2,292.13,492,40,2,11,840,2,1,1,43,37,69,88,0,7.0285714285714285,0.0872210953346856,44
6,2,1,343.08,405,58,0,12,908,1,3,0,54,57,20,71,1,19.285714285714285,0.1330049261083744,56
6,4,0,408.86,429,53,1,14,820,1,3,0,49,48,68,43,2,6.217391304347826,0.11395348837209303,58
4,1,3,93.03,413,24,1,2,362,2,1,0,24,31,21,62,2,18.772727272727273,0.057971014492753624,30
6,4,0,408.86,45,49,1,4,587,2,1,0,53,50,64,92,2,0.6923076923076923,1.1521739130434783,55
6,0,3,194.11,268,33,1,9,381,1,5,0,28,24,37,35,2,7.052631578947368,0.10408921933085502,32
1,5,3,482.81,108,45,2,3,441,1,5,0,43,46,64,68,2,1.6615384615384616,0.3944954128440367,48
5,4,0,400.21,339,34,0,2,493,1,3,0,37,37,29,51,0,11.3,0.10882352941176471,35
4,0,1,283.65,469,45,1,13,788,2,1,1,47,37,57,96,2,8.086206896551724,0.1,45
3,0,0,61.98,68,32,4,3,451,2,1,0,36,40,43,87,1,1.5454545454545454,0.5217391304347826,38
3,0,0,61.98,96,53,4,11,935,1,3,0,57,50,34,98,1,2.742857142857143,0.5876288659793815,56
2,1,0,338.72,297,35,3,6,816,2,1,0,32,41,76,37,2,3.857142857142857,0.10738255033557047,37
5,2,3,156.68,452,7,4,3,226,1,3,0,5,10,50,77,1,8.862745098039216,0.011037527593818985,13
5,2,3,156.68,219,14,4,11,609,1,5,1,18,16,35,71,1,6.083333333333333,0.08181818181818182,18
4,1,1,129.97,424,7,2,10,815,1,3,0,7,4,34,94,0,12.114285714285714,0.01647058823529412,9
6,2,1,259.78,322,52,2,3,416,0,7,0,48,55,50,57,1,6.313725490196078,0.14860681114551083,59
1,5,0,410.5,387,38,0,14,826,2,1,0,36,45,52,94,0,7.30188679245283,0.09278350515463918,46
7,0,2,397.29,369,21,0,13,253,0,6,0,16,25,26,31,2,13.666666666666666,0.043243243243243246,27
1,4,3,117.68,114,13,2,13,348,1,3,0,8,7,66,65,1,1.7014925373134329,0.06956521739130435,12
0,2,1,95.12,182,26,0,7,522,1,3,0,21,27,32,40,2,5.515151515151516,0.11475409836065574,25
0,0,0,33.93,114,54,3,7,336,2,1,0,50,51,34,86,0,3.257142857142857,0.43478260869565216,52
4,3,1,437.94,57,11,2,4,175,2,1,0,14,3,72,49,1,0.7808219178082192,0.2413793103448276,12
7,1,1,357.75,116,14,0,5,696,1,5,0,14,18,79,79,2,1.45,0.11965811965811966,21
6,0,2,302.34,201,15,4,9,535,0,6,0,16,12,43,77,1,4.568181818181818,0.07920792079207921,19
2,0,2,291.67,74,55,1,13,313,1,4,1,60,50,79,73,1,0.925,0.8,58
0,3,2,282.07,306,16,2,3,467,0,6,0,18,9,63,48,2,4.78125,0.05863192182410423,19
6,2,1,259.78,46,34,2,8,510,0,6,0,36,29,58,89,1,0.7796610169491526,0.7659574468085106,37
2,1,3,56.6,317,25,4,5,580,2,1,0,23,35,30,45,2,10.225806451612904,0.07232704402515723,34
2,4,0,319.2,82,25,2,7,518,2,1,0,27,21,78,95,0,1.0379746835443038,0.3253012048192771,26
5,4,2,156.72,159,46,2,4,559,0,6,1,45,39,56,50,1,2.789473684210526,0.28125,53
1,3,1,345.21,272,25,2,10,669,1,4,0,23,16,63,41,2,4.25,0.08424908424908426,27
1,5,3,482.81,439,27,2,11,512,0,6,0,28,17,55,87,2,7.839285714285714,0.06363636363636363,30
7,0,2,57.78,244,29,2,14,807,1,3,0,27,38,29,50,1,8.133333333333333,0.11020408163265306,36
6,1,2,486.16,67,23,2,2,425,2,1,0,20,16,27,68,1,2.392857142857143,0.29411764705882354,22
5,4,0,457.07,366,41,2,4,1009,1,5,0,41,48,54,77,0,6.654545454545454,0.11171662125340599,51
4,2,0,414.69,440,23,2,2,918,0,6,0,25,23,30,45,1,14.193548387096774,0.05668934240362812,31
0,3,2,282.07,187,47,2,13,549,2,1,0,50,50,75,87,2,2.460526315789474,0.26595744680851063,48
0,4,1,175.0,499,53,0,7,790,0,7,0,48,46,41,96,1,11.880952380952381,0.096,56
7,5,3,212.79,377,53,2,8,1010,1,5,0,49,53,57,95,2,6.5,0.12962962962962962,56
2,4,0,319.2,290,50,2,11,1023,2,1,0,48,53,48,40,0,5.918367346938775,0.16494845360824742,55
2,3,1,405.0,261,30,1,5,271,1,5,0,32,37,64,84,2,4.015384615384615,0.12213740458015267,39
1,2,1,446.05,112,46,0,14,451,2,1,0,46,42,63,52,1,1.75,0.40707964601769914,53
0,5,3,141.9,377,51,2,7,677,1,3,0,52,42,32,69,2,11.424242424242424,0.13756613756613756,51
0,2,1,95.12,129,19,0,10,377,1,3,0,15,19,20,58,2,6.142857142857143,0.11538461538461539,19
2,4,0,450.78,73,16,0,2,412,0,6,0,20,13,63,53,1,1.140625,0.2702702702702703,17
5,4,0,400.21,413,58,0,11,900,0,6,0,55,55,59,58,0,6.883333333333334,0.13285024154589373,65
7,1,3,346.55,154,45,1,14,277,1,5,0,40,46,64,52,0,2.3692307692307693,0.25806451612903225,47
4,0,1,283.65,137,54,1,13,556,2,2,0,55,48,61,35,2,2.2096774193548385,0.39855072463768115,58
5,4,2,156.72,487,14,2,5,138,1,3,0,13,13,36,42,1,13.162162162162161,0.02663934426229508,16
0,5,2,441.43,393,46,3,5,507,1,3,0,41,44,41,77,1,9.357142857142858,0.10406091370558376,45
7,1,3,346.55,316,8,1,5,396,1,3,0,13,17,58,78,0,5.3559322033898304,0.04100946372239748,12
1,2,0,157.34,341,34,2,4,605,2,1,0,37,38,36,85,2,9.216216216216216,0.10818713450292397,43
5,4,0,335.8,30,15,3,4,566,1,5,0,19,20,48,46,1,0.6122448979591837,0.6129032258064516,19
4,1,1,129.97,499,16,2,7,762,1,4,0,15,18,21,78,0,22.681818181818183,0.03,19
2,0,2,291.67,413,9,1,9,626,1,4,0,4,8,79,62,1,5.1625,0.00966183574879227,15
0,0,2,371.5,196,12,4,7,300,1,5,0,7,12,61,54,0,3.161290322580645,0.03553299492385787,11
0,5,2,441.43,294,5,3,9,531,1,5,0,2,1,69,88,1,4.2,0.006779661016949152,4
2,3,2,142.33,56,12,2,10,612,2,2,0,16,2,42,60,2,1.302325581395349,0.2807017543859649,17
6,4,1,346.07,261,11,1,6,789,2,2,0,16,11,48,81,1,5.326530612244898,0.061068702290076333,14
4,1,3,93.03,54,31,1,4,724,1,5,0,32,40,62,96,2,0.8571428571428571,0.5818181818181818,33
1,5,3,482.81,210,27,2,12,790,1,5,1,22,31,35,55,2,5.833333333333333,0.10426540284360189,32
5,4,2,156.72,423,24,2,11,634,0,6,0,27,14,31,70,1,13.21875,0.06367924528301887,29
6,4,3,89.57,249,28,1,14,853,1,5,0,25,19,46,38,0,5.297872340425532,0.1,29
4,4,3,103.44,401,55,4,6,370,1,4,0,57,53,25,30,2,15.423076923076923,0.1417910447761194,59
0,0,2,371.5,416,5,4,2,538,1,3,0,7,5,46,38,0,8.851063829787234,0.016786570743405275,12
1,4,3,117.68,129,31,2,7,198,0,6,0,29,35,61,32,1,2.0806451612903225,0.2230769230769231,39
5,1,0,477.89,457,26,4,11,501,1,3,0,23,33,78,73,0,5.784810126582278,0.05021834061135371,26
2,5,3,53.22,37,20,2,8,477,2,1,0,18,20,59,68,0,0.6166666666666667,0.47368421052631576,22
7,4,0,462.1,33,39,3,11,892,1,4,0,43,48,68,89,2,0.4782608695652174,1.2647058823529411,49
3,5,2,26.51,136,50,3,3,254,2,2,0,54,51,48,31,0,2.7755102040816326,0.39416058394160586,57
5,4,3,241.29,87,16,0,8,1041,1,3,0,17,8,79,82,1,1.0875,0.19318181818181818,21
7,1,2,188.49,460,20,4,8,211,0,7,0,23,17,21,30,2,20.90909090909091,0.049891540130151846,21
6,0,3,194.11,172,40,1,12,629,1,5,0,42,30,43,56,2,3.909090909090909,0.24277456647398843,38
4,4,3,103.44,105,58,4,4,31,1,5,0,54,66,52,99,2,1.9811320754716981,0.5094339622641509,59
1,2,0,82.18,481,30,1,2,651,0,6,0,28,23,38,60,2,12.333333333333334,0.058091286307053944,30
2,0,2,398.04,249,5,0,14,111,2,1,0,7,10,51,74,0,4.788461538461538,0.028,12
6,0,1,444.0,336,46,1,7,572,2,1,0,49,49,76,50,0,4.363636363636363,0.14540059347181009,49
5,4,0,457.07,282,47,2,6,692,1,4,0,43,38,43,31,0,6.409090909090909,0.1519434628975265,51
4,4,3,305.04,155,7,3,12,757,2,2,0,12,1,35,84,0,4.305555555555555,0.07692307692307693,14
4,5,3,346.65,119,56,1,8,608,0,6,0,53,56,42,65,1,2.7674418604651163,0.44166666666666665,57
4,1,1,297.94,229,26,1,14,199,1,3,0,27,27,77,72,1,2.9358974358974357,0.11739130434782609,27
2,2,1,323.23,436,55,4,5,563,1,3,1,58,63,49,75,1,8.72,0.13272311212814644,57
4,1,1,129.97,281,18,2,2,356,2,1,0,21,9,71,37,0,3.9027777777777777,0.07446808510638298,24
6,0,2,302.34,175,11,4,13,623,0,6,0,8,15,52,80,1,3.30188679245283,0.045454545454545456,15
1,3,1,345.21,495,46,2,9,703,1,3,1,48,46,63,30,2,7.734375,0.0967741935483871,51
0,3,0,49.41,494,48,3,11,763,2,1,0,46,45,48,34,2,10.081632653061224,0.09292929292929293,54
1,4,3,117.68,427,56,2,7,349,0,7,0,56,66,69,83,1,6.1,0.1308411214953271,67
7,5,3,212.79,416,37,2,12,241,1,5,0,38,40,38,62,2,10.666666666666666,0.09112709832134293,43
2,0,2,398.04,336,13,0,2,553,2,2,0,8,15,61,84,0,5.419354838709677,0.02373887240356083,14
6,4,3,302.46,203,28,4,12,166,2,1,1,24,32,41,52,2,4.833333333333333,0.11764705882352941,28
7,3,2,123.69,245,45,0,7,136,1,5,0,40,53,62,52,2,3.888888888888889,0.16260162601626016,52
7,5,3,212.79,133,48,2,10,799,1,5,0,49,46,70,94,2,1.8732394366197183,0.3656716417910448,52
6,0,2,302.34,298,37,4,9,559,2,2,0,35,32,50,37,1,5.8431372549019605,0.11705685618729098,40
7,0,2,57.78,273,10,2,13,605,1,3,0,14,10,72,45,1,3.73972602739726,0.051094890510948905,19
1,2,1,244.64,123,31,1,10,615,0,7,0,28,38,63,42,1,1.921875,0.22580645161290322,35
6,4,3,302.46,490,21,4,11,580,1,5,0,17,18,64,91,2,7.538461538461538,0.034623217922606926,21
5,2,3,156.68,276,32,4,9,692,1,4,0,33,36,71,35,1,3.8333333333333335,0.11913357400722022,34
0,3,0,49.41,95,7,3,4,868,2,2,0,5,9,68,81,2,1.3768115942028984,0.052083333333333336,9
2,4,0,319.2,30,44,2,12,764,1,5,0,41,50,60,88,0,0.4918032786885246,1.3225806451612903,49
5,3,0,219.86,251,12,1,12,856,2,1,0,16,3,29,72,0,8.366666666666667,0.06349206349206349,17
7,1,2,188.49,473,48,4,8,582,1,4,0,52,58,59,50,2,7.883333333333334,0.10970464135021098,60
7,4,0,462.1,350,17,3,13,1014,2,1,0,18,14,78,83,2,4.430379746835443,0.05128205128205128,18
1,5,2,72.7,461,44,2,2,79,1,4,1,47,54,68,91,1,6.681159420289855,0.10173160173160173,48
6,4,3,89.57,61,57,1,5,310,1,5,0,53,51,75,84,0,0.8026315789473685,0.8548387096774194,58
5,4,0,400.21,370,48,0,10,446,2,1,0,44,46,36,74,0,10.0,0.11859838274932614,50
2,1,3,267.32,357,6,2,4,497,1,3,0,7,1,20,49,1,17.0,0.019553072625698324,8
7,5,3,212.79,179,38,2,13,589,0,6,0,38,30,58,45,2,3.0338983050847457,0.2111111111111111,36
2,4,0,319.2,305,5,2,8,283,1,5,0,8,1,30,75,0,9.838709677419354,0.026143790849673203,9
0,1,0,66.94,412,55,1,4,375,1,3,0,55,58,28,68,2,14.206896551724139,0.13317191283292978,56
1,5,3,482.81,304,50,2,4,418,1,4,0,50,46,49,88,2,6.08,0.16393442622950818,56
4,0,1,283.65,429,42,1,7,555,0,6,1,40,35,75,56,2,5.644736842105263,0.09302325581395349,45
1,2,1,244.64,452,31,1,9,98,1,3,0,27,30,67,38,1,6.647058823529412,0.059602649006622516,32
4,1,3,93.03,443,24,1,6,803,1,3,0,29,14,76,88,2,5.753246753246753,0.06531531531531531,32
6,5,3,164.14,388,27,1,8,478,0,7,0,28,19,69,96,1,5.542857142857143,0.07197943444730077,34
3,4,3,204.5,407,28,3,13,549,2,1,0,24,23,27,86,1,14.535714285714286,0.058823529411764705,25
7,1,1,357.75,285,33,0,7,305,0,6,0,32,26,48,73,2,5.816326530612245,0.11188811188811189,39
0,1,2,184.21,266,21,3,5,878,0,6,0,25,14,64,47,1,4.092307692307692,0.09363295880149813,29
0,2,1,95.12,45,14,0,5,899,2,2,0,14,5,33,76,2,1.3235294117647058,0.30434782608695654,18
2,0,1,362.36,384,27,2,6,617,2,1,0,30,27,46,71,2,8.170212765957446,0.07792207792207792,32
4,1,1,297.94,419,7,1,7,701,2,1,1,10,1,51,53,1,8.057692307692308,0.023809523809523808,8
2,0,2,398.04,280,43,0,5,380,0,7,0,41,50,25,53,0,10.76923076923077,0.14590747330960854,44
5,4,0,457.07,326,24,2,14,635,0,7,0,25,18,50,58,0,6.392156862745098,0.0764525993883792,31
7,1,3,346.55,291,44,1,13,361,1,3,0,47,35,68,91,0,4.217391304347826,0.16095890410958905,44
1,3,1,345.21,47,21,2,9,742,1,3,0,22,13,56,70,2,0.8245614035087719,0.4583333333333333,20
3,3,3,348.06,396,17,4,4,707,2,1,0,18,17,29,79,0,13.2,0.04534005037783375,23
6,0,2,292.13,137,9,2,4,547,2,2,0,14,1,60,56,0,2.2459016393442623,0.10144927536231885,8
0,0,3,259.97,343,20,0,13,463,0,6,0,17,28,30,45,1,11.064516129032258,0.04941860465116279,26
4,4,3,425.25,472,26,2,4,580,0,7,0,22,24,52,85,2,8.90566037735849,0.046511627906976744,25
6,2,1,343.08,290,36,0,7,586,2,1,1,36,46,69,55,1,4.142857142857143,0.12371134020618557,40
5,2,3,458.29,479,49,0,8,426,2,1,0,50,53,28,37,2,16.517241379310345,0.10416666666666667,52
3,3,3,348.06,67,6,4,7,309,1,5,0,9,4,38,31,0,1.7179487179487178,0.1323529411764706,8
2,0,2,398.04,287,23,0,4,677,0,6,0,26,23,72,61,0,3.9315068493150687,0.09027777777777778,24
6,4,3,89.57,338,10,1,12,424,0,7,0,6,19,25,54,0,13.0,0.017699115044247787,12
5,2,3,156.68,261,30,4,8,460,0,6,0,30,36,57,36,1,4.5,0.11450381679389313,39
1,2,0,157.34,104,41,2,6,666,0,7,1,45,32,48,97,2,2.122448979591837,0.42857142857142855,41
4,3,1,437.94,242,39,2,13,669,0,6,1,38,45,62,57,1,3.8412698412698414,0.15637860082304528,45
6,4,3,89.57,436,36,1,12,51,1,4,0,36,35,71,91,0,6.055555555555555,0.08237986270022883,36
1,3,1,345.21,135,48,2,5,495,1,3,0,47,50,40,62,2,3.292682926829268,0.34558823529411764,48
2,2,1,323.23,345,56,4,2,176,1,3,0,58,48,29,63,1,11.5,0.1676300578034682,57
2,3,2,142.33,310,45,2,5,182,1,4,0,41,42,59,63,2,5.166666666666667,0.13183279742765272,45
2,5,2,325.92,53,31,3,11,552,0,6,0,32,23,29,70,0,1.7666666666666666,0.5925925925925926,36
2,4,0,53.6,211,56,3,14,108,1,4,0,53,49,72,53,2,2.8904109589041096,0.25,54
5,0,0,293.32,250,38,1,5,506,1,5,0,41,38,41,44,2,5.9523809523809526,0.16334661354581673,42
6,1,3,14.44,272,31,3,5,90,1,4,0,30,28,72,95,1,3.7260273972602738,0.10989010989010989,39
0,0,0,33.93,56,46,3,2,170,1,4,0,47,36,46,38,0,1.1914893617021276,0.8245614035087719,47
5,0,2,467.1,97,49,1,10,923,1,5,1,44,39,27,86,1,3.4642857142857144,0.4489795918367347,46
0,0,2,441.14,181,50,3,11,335,1,3,0,51,45,76,41,1,2.3506493506493507,0.2802197802197802,52
0,5,3,141.9,81,19,2,14,486,1,3,0,21,10,74,79,2,1.08,0.25609756097560976,22
0,0,2,441.14,403,26,3,9,465,2,2,0,22,22,22,32,1,17.52173913043478,0.054455445544554455,29
6,0,2,292.13,491,23,2,2,449,1,4,0,25,21,34,73,0,14.028571428571428,0.0508130081300813,24
0,1,2,184.21,181,17,3,4,786,2,1,0,18,13,55,77,1,3.232142857142857,0.0989010989010989,19
7,0,2,397.29,363,24,0,4,745,2,1,0,22,15,67,47,2,5.338235294117647,0.06043956043956044,29
0,4,3,20.27,424,43,2,12,593,0,6,0,38,44,23,54,0,17.666666666666668,0.08941176470588236,48
0,0,2,127.2,368,7,3,5,397,0,7,0,7,10,59,88,1,6.133333333333334,0.018970189701897018,13
4,0,1,283.65,454,58,1,5,793,0,6,0,54,64,30,94,2,14.64516129032258,0.11868131868131868,58
1,2,1,446.05,142,11,0,4,907,1,5,0,16,11,31,52,1,4.4375,0.11188811188811189,18
0,1,3,112.93,121,49,2,11,460,2,2,0,53,40,74,46,1,1.6133333333333333,0.4344262295081967,55
2,4,0,53.6,380,24,3,8,599,0,6,0,26,21,67,87,2,5.588235294117647,0.06824146981627296,28
7,1,2,188.49,278,43,4,9,783,0,6,0,46,41,65,48,2,4.212121212121212,0.16487455197132617,47
2,0,2,291.67,487,46,1,9,224,1,3,0,41,38,26,54,1,18.037037037037038,0.08401639344262295,48
0,0,2,127.2,401,28,3,7,133,1,4,1,33,21,77,89,1,5.141025641025641,0.08208955223880597,37
6,0,1,444.0,180,40,1,8,680,2,1,0,45,47,69,42,0,2.5714285714285716,0.24861878453038674,50
1,1,1,424.58,195,30,1,3,458,2,2,0,29,39,38,56,0,5.0,0.14795918367346939,33
7,3,2,123.69,139,12,0,5,223,2,1,0,14,11,58,57,2,2.3559322033898304,0.1,12
4,2,0,414.69,120,57,2,12,782,1,4,0,58,57,69,83,1,1.7142857142857142,0.4793388429752066,66
2,2,1,323.23,491,29,4,5,566,1,5,0,29,20,43,45,1,11.159090909090908,0.05894308943089431,27
4,5,3,346.65,370,38,1,2,425,1,3,0,42,30,77,94,1,4.743589743589744,0.11320754716981132,42
2,3,1,405.0,112,52,1,12,689,2,1,0,49,57,20,31,2,5.333333333333333,0.4336283185840708,61
7,5,3,212.79,86,34,2,12,845,1,3,0,36,41,74,81,2,1.1466666666666667,0.41379310344827586,38
1,4,3,117.68,89,31,2,12,749,0,7,0,36,32,39,92,1,2.225,0.4,40
4,2,0,414.69,157,35,2,10,622,1,4,0,36,33,38,58,1,4.0256410256410255,0.22784810126582278,38
6,1,2,486.16,373,37,2,12,409,0,6,1,42,42,66,78,1,5.567164179104478,0.11229946524064172,40
2,0,1,362.36,299,20,2,6,737,2,2,0,17,15,32,32,2,9.06060606060606,0.056666666666666664,21
3,3,3,117.96,467,56,4,7,192,2,1,0,56,48,24,87,2,18.68,0.11965811965811966,63
6,4,3,302.46,81,16,4,12,224,2,1,1,17,7,22,85,2,3.5217391304347827,0.2073170731707317,14
7,1,1,357.75,143,21,0,14,145,1,5,0,24,12,69,82,2,2.0428571428571427,0.16666666666666666,28
1,2,1,446.05,371,53,0,7,340,0,7,0,53,51,47,76,1,7.729166666666667,0.1424731182795699,52
2,5,3,53.22,103,47,2,10,684,2,1,0,51,57,57,67,0,1.7758620689655173,0.49038461538461536,56
4,3,1,437.94,402,57,2,9,414,1,3,0,53,47,66,57,1,6.0,0.1315136476426799,57
2,1,0,338.72,144,38,3,3,539,2,1,0,37,35,65,31,2,2.1818181818181817,0.25517241379310346,41
0,3,2,282.07,111,47,2,3,323,2,1,0,42,55,54,81,2,2.018181818181818,0.375,52
2,0,0,277.91,282,27,0,2,150,0,6,0,29,27,47,95,0,5.875,0.10247349823321555,29
2,1,3,366.0,356,47,4,14,276,2,2,0,49,41,70,67,0,5.014084507042254,0.13725490196078433,52
5,3,0,219.86,330,40,1,2,213,0,6,0,37,36,52,77,0,6.226415094339623,0.11178247734138973,39
2,0,2,398.04,477,36,0,14,598,2,1,0,31,37,63,71,0,7.453125,0.06485355648535565,36
0,0,2,127.2,230,25,3,11,736,1,4,1,23,33,38,41,1,5.897435897435898,0.09956709956709957,30
2,4,0,319.2,93,43,2,5,560,1,3,0,47,42,63,60,0,1.453125,0.5,49
0,0,3,259.97,171,33,0,4,751,1,3,0,35,24,59,30,1,2.85,0.20348837209302326,34
4,5,3,357.54,316,16,3,14,461,2,2,0,13,21,25,44,2,12.153846153846153,0.04100946372239748,19
4,4,1,82.18,236,23,2,14,555,2,1,0,23,31,36,77,2,6.378378378378378,0.0970464135021097,31
7,4,0,462.1,210,52,3,12,195,0,7,0,55,58,49,35,2,4.2,0.26066350710900477,62
5,0,0,293.32,330,49,1,2,521,0,7,1,49,52,42,56,2,7.674418604651163,0.14803625377643503,56
7,5,3,212.79,361,47,2,8,625,2,2,0,52,53,29,34,2,12.033333333333333,0.143646408839779,52
7,1,3,94.68,37,43,4,10,540,1,5,0,45,43,47,87,2,0.7708333333333334,1.1842105263157894,44
7,1,1,357.75,118,8,0,4,897,1,4,0,13,7,41,53,2,2.8095238095238093,0.1092436974789916,13
2,4,0,450.78,251,17,0,14,356,1,4,0,17,24,59,40,1,4.183333333333334,0.06746031746031746,27
0,3,2,226.22,156,42,4,13,439,2,2,0,45,46,70,85,2,2.1971830985915495,0.28662420382165604,51
6,1,3,14.44,473,29,3,7,688,0,6,0,31,38,69,36,1,6.757142857142857,0.06540084388185655,33
1,3,1,345.21,213,16,2,10,679,1,5,0,19,19,27,95,2,7.607142857142857,0.08878504672897196,25
6,0,1,444.0,315,46,1,9,237,1,5,0,47,52,79,48,0,3.9375,0.14873417721518986,55
3,3,3,117.96,458,25,4,10,763,1,4,0,23,20,39,54,2,11.45,0.05010893246187364,24
4,0,1,283.65,72,14,1,6,829,1,5,0,15,18,64,52,2,1.1076923076923078,0.2054794520547945,22
5,4,0,400.21,182,57,0,13,756,1,3,0,52,54,40,80,0,4.439024390243903,0.28415300546448086,62
3,5,2,26.51,428,16,3,9,368,1,3,0,18,17,60,36,0,7.016393442622951,0.04195804195804196,21
5,3,0,219.86,230,30,1,5,234,2,2,0,31,38,47,99,0,4.791666666666667,0.1341991341991342,40
2,5,3,53.22,355,22,2,9,544,0,6,0,23,13,42,37,0,8.255813953488373,0.06460674157303371,21
5,4,3,241.29,284,50,0,7,835,0,7,0,51,55,51,95,1,5.461538461538462,0.17894736842105263,58
2,4,0,53.6,395,17,3,5,567,2,1,0,21,12,72,52,2,5.410958904109589,0.05303030303030303,26
7,1,1,357.75,90,25,0,5,803,2,1,0,26,34,37,73,2,2.3684210526315788,0.2857142857142857,34
7,1,3,94.68,201,22,4,2,571,1,4,0,21,21,31,69,2,6.28125,0.10396039603960396,23
2,0,2,291.67,484,12,1,7,877,0,6,0,9,21,51,65,1,9.307692307692308,0.018556701030927835,13
4,0,1,283.65,182,48,1,13,596,1,4,0,47,47,71,95,2,2.5277777777777777,0.2568306010928962,50
2,0,1,362.36,321,45,2,11,829,1,3,0,44,43,43,82,2,7.295454545454546,0.13664596273291926,49
3,3,3,117.96,361,33,4,11,704,2,2,0,28,29,32,95,2,10.93939393939394,0.07734806629834254,33
0,0,2,127.2,157,31,3,5,563,2,2,0,30,23,52,97,1,2.9622641509433962,0.189873417721519,37
2,4,0,450.78,250,27,0,4,627,2,1,0,31,25,68,61,1,3.6231884057971016,0.12350597609561753,27
4,1,1,129.97,191,56,2,12,371,2,1,0,56,54,64,96,0,2.9384615384615387,0.2916666666666667,56
1,2,0,82.18,238,9,1,2,712,2,2,0,13,9,34,68,2,6.8,0.05439330543933055,16
2,3,1,405.0,479,36,1,11,643,1,5,0,37,35,78,70,2,6.063291139240507,0.07708333333333334,37
3,3,3,117.96,448,52,4,12,319,1,4,0,52,56,79,71,2,5.6,0.11581291759465479,60
4,1,1,297.94,211,58,1,7,153,1,4,0,58,67,45,81,1,4.586956521739131,0.27358490566037735,66
4,0,1,283.65,32,6,1,5,466,1,3,0,2,2,23,67,2,1.3333333333333333,0.06060606060606061,10
1,5,2,72.7,177,22,2,11,323,2,1,1,27,12,25,77,1,6.8076923076923075,0.15168539325842698,27
0,1,0,66.94,132,50,1,6,114,1,3,0,52,40,34,45,2,3.7714285714285714,0.39097744360902253,52
3,3,3,348.06,254,15,4,5,360,2,1,0,16,12,70,86,0,3.5774647887323945,0.06274509803921569,17
0,3,2,282.07,231,33,2,6,445,2,1,0,30,29,65,51,2,3.5,0.12931034482758622,31
0,1,2,184.21,189,25,3,10,373,0,6,0,21,26,54,51,1,3.4363636363636365,0.11052631578947368,28
7,4,0,462.1,72,28,3,14,519,1,5,0,32,19,52,33,2,1.3584905660377358,0.4383561643835616,27
2,0,0,277.91,168,39,0,3,425,2,1,0,42,30,51,33,0,3.230769230769231,0.2485207100591716,42
7,1,1,357.75,440,49,0,12,688,2,1,0,54,55,34,42,2,12.571428571428571,0.12244897959183673,56
0,1,3,112.93,74,39,2,8,316,1,3,0,39,29,41,75,1,1.7619047619047619,0.52,42
1,5,0,410.5,188,55,0,5,591,0,6,0,51,57,51,47,0,3.6153846153846154,0.2698412698412698,60
6,4,3,302.46,209,19,4,9,707,1,3,0,21,22,45,57,2,4.543478260869565,0.1,26
1,2,0,82.18,194,46,1,10,641,1,3,1,46,39,57,50,2,3.3448275862068964,0.2358974358974359,47
0,1,2,184.21,379,22,3,11,874,2,1,0,19,25,72,95,1,5.191780821917808,0.05,22
2,0,0,277.91,337,52,0,13,701,0,6,0,49,61,23,61,0,14.041666666666666,0.14497041420118342,61
7,1,3,94.68,493,43,4,3,509,0,6,1,43,43,66,42,2,7.358208955223881,0.08704453441295547,50
5,4,3,241.29,86,27,0,12,577,1,3,0,29,26,63,41,1,1.34375,0.3333333333333333,35
2,4,0,53.6,331,34,3,2,270,0,6,0,36,43,21,35,2,15.045454545454545,0.10843373493975904,45
1,5,2,72.7,225,49,2,10,900,0,7,0,49,50,78,91,1,2.848101265822785,0.2168141592920354,55
4,0,1,283.65,208,44,1,4,641,1,4,0,43,39,53,85,2,3.8518518518518516,0.20574162679425836,50
