Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Future_Demand
2,0,0,449.03,489,51,3,12,804,0,6,0,47,54,33,85,1,51
1,1,1,424.58,223,33,1,7,741,1,3,1,31,35,46,38,0,41
2,3,2,142.33,253,10,2,2,432,2,1,0,5,16,72,88,2,13
0,0,3,259.97,71,38,0,10,339,2,2,0,39,47,21,67,1,49
1,1,1,424.58,225,38,1,5,773,2,1,0,39,35,28,76,0,39
6,0,2,292.13,490,32,2,12,412,0,6,0,36,35,69,78,0,33
4,1,1,297.94,122,35,1,3,323,1,5,1,34,28,36,38,1,39
0,3,0,49.41,54,21,3,11,677,1,4,0,18,28,37,75,2,23
5,4,3,241.29,371,27,0,6,575,2,2,0,30,20,72,53,1,27
6,5,3,467.69,147,28,2,3,96,2,2,0,33,25,22,40,0,31
5,2,3,156.68,491,54,4,5,652,1,5,0,50,50,35,90,1,53
1,2,1,244.64,205,35,1,6,580,0,7,0,39,28,59,55,1,42
6,5,3,164.14,61,39,1,9,656,1,4,0,38,29,72,35,1,36
0,1,2,184.21,204,30,3,14,822,2,2,0,29,23,36,63,1,30
6,4,3,302.46,110,9,4,2,812,1,3,0,7,8,75,46,2,17
0,3,1,41.1,247,16,1,2,359,1,4,0,16,17,54,45,2,22
1,2,1,446.05,298,57,0,14,950,1,4,0,55,51,31,75,1,58
6,0,2,302.34,366,33,4,3,154,0,7,0,32,27,61,55,1,38
7,5,3,212.79,267,52,2,4,190,0,7,0,47,49,36,48,2,57
7,0,2,57.78,471,40,2,4,629,1,5,0,40,43,29,82,1,41
7,1,1,362.34,451,43,1,2,458,1,3,0,40,46,67,51,2,49
2,4,0,53.6,215,44,3,6,245,1,3,0,42,45,65,82,2,43
7,0,2,57.78,178,34,2,6,262,1,4,0,30,37,55,97,1,35
0,5,3,141.9,163,16,2,9,162,1,4,0,21,12,26,41,2,16
0,0,2,371.5,433,12,4,11,701,2,1,1,11,7,57,35,0,11
7,5,3,212.79,471,17,2,14,514,2,1,0,16,22,47,85,2,24
6,1,3,14.44,287,16,3,6,361,1,3,0,16,25,36,90,1,23
0,0,2,441.14,331,37,3,6,415,1,4,0,33,44,39,32,1,40
5,4,3,241.29,376,51,0,10,557,1,4,0,56,47,70,50,1,60
0,0,3,259.97,471,7,0,11,673,2,1,0,4,15,75,39,1,8
0,0,0,33.93,343,46,3,14,577,1,5,0,42,51,27,99,0,48
1,5,3,482.81,426,49,2,13,412,1,4,0,45,41,47,66,2,55
0,2,1,95.12,362,35,0,2,754,2,1,0,33,42,44,77,2,44
2,5,2,325.92,95,33,3,13,507,2,1,0,38,26,49,90,0,42
1,5,0,410.5,450,18,0,8,767,1,4,0,22,15,20,93,0,26
4,4,3,425.25,239,22,2,12,526,1,5,0,26,22,72,71,2,25
6,0,3,194.11,326,21,1,10,762,1,3,0,19,30,70,68,2,22
6,4,3,302.46,96,45,4,9,694,1,3,0,41,49,55,63,2,51
4,0,1,283.65,490,48,1,13,169,2,2,0,45,46,29,80,2,55
3,3,3,117.96,75,53,4,14,153,0,6,0,58,55,52,34,2,63
6,4,0,408.86,357,8,1,6,603,1,4,0,3,5,42,71,2,10
4,5,3,357.54,406,48,3,2,1002,1,3,0,47,38,73,61,2,52
6,2,1,259.78,310,14,2,11,406,1,5,1,15,24,41,30,1,24
5,2,3,156.68,232,36,4,10,713,1,4,0,33,32,63,38,1,42
4,0,1,283.65,350,58,1,3,880,1,5,0,55,48,61,83,2,64
4,1,1,297.94,107,56,1,14,684,1,3,1,59,55,21,46,1,64
7,1,1,357.75,43,50,0,6,421,0,6,1,54,56,26,98,2,55
3,4,3,204.5,420,18,3,8,934,1,3,0,16,15,24,42,1,19
1,4,3,117.68,192,50,2,5,752,0,7,0,51,52,20,44,1,58
0,1,0,66.94,430,14,1,5,864,0,6,0,17,14,70,79,2,14
0,5,3,141.9,495,59,2,3,721,1,3,0,54,54,38,78,2,56
4,1,1,129.97,243,19,2,7,468,0,6,0,15,25,33,74,0,22
6,4,1,346.07,222,15,1,6,620,2,1,0,17,24,49,92,1,22
2,0,2,291.67,162,5,1,9,537,1,4,1,9,5,51,72,1,6
6,4,0,408.86,295,36,1,3,607,1,4,0,38,31,79,56,2,40
1,2,0,82.18,188,48,1,11,121,1,3,0,50,44,49,67,2,48
5,0,0,293.32,307,25,1,7,271,1,4,0,24,35,60,85,2,29
7,0,2,57.78,489,18,2,8,1013,0,6,1,20,13,52,90,1,25
5,3,0,219.86,239,56,1,11,156,0,6,0,59,59,68,35,0,62
5,3,0,219.86,215,57,1,4,517,1,5,0,52,54,48,73,0,56
0,1,0,66.94,188,18,1,14,491,2,2,0,15,10,49,98,2,15
7,1,1,357.75,498,49,0,4,686,2,1,0,45,40,55,79,2,51
7,1,3,94.68,400,15,4,14,651,1,4,0,18,18,28,77,2,18
0,0,2,371.5,348,19,4,9,696,2,1,0,21,14,60,84,0,22
7,4,0,462.1,317,25,3,7,527,0,7,0,28,31,53,90,2,30
5,2,3,458.29,213,47,0,14,643,1,3,0,44,41,32,50,2,46
5,2,3,156.68,441,13,4,3,980,1,3,1,18,22,53,89,1,23
2,1,3,366.0,82,48,4,7,445,1,5,1,48,53,49,57,0,57
4,5,3,357.54,195,31,3,14,260,0,6,1,29,36,42,84,2,35
0,5,2,441.43,178,46,3,3,708,2,2,0,47,49,58,78,1,52
5,4,3,241.29,87,35,0,4,354,1,4,0,38,35,30,36,1,37
6,4,3,302.46,44,29,4,10,742,1,5,0,30,35,63,38,2,35
7,5,3,212.79,292,18,2,7,280,0,7,0,21,13,70,59,2,23
5,4,0,457.07,473,54,2,10,628,1,4,0,53,55,26,95,0,59
1,3,1,345.21,413,59,2,13,794,2,2,0,61,64,59,92,2,63
4,2,0,414.69,219,5,2,3,645,1,3,0,3,1,24,93,1,8
7,5,3,212.79,426,30,2,3,943,1,3,0,32,33,53,80,2,37
7,1,3,346.55,272,43,1,3,507,1,5,0,41,52,37,89,0,52
1,2,2,70.79,95,10,0,3,460,2,2,0,12,11,23,83,2,14
7,1,2,188.49,367,57,4,8,393,2,1,0,62,53,37,97,2,65
0,4,1,175.0,375,26,0,9,528,0,7,0,21,28,60,55,1,25
7,0,2,57.78,355,5,2,12,386,1,4,0,4,6,37,93,1,13
4,0,1,283.65,96,23,1,12,922,2,1,0,26,15,55,89,2,25
6,4,1,346.07,326,8,1,7,423,0,7,0,12,4,64,71,1,13
2,0,1,362.36,424,45,2,14,338,1,3,0,46,53,48,84,2,52
5,4,2,156.72,109,23,2,3,589,1,5,0,24,16,60,92,1,27
5,0,0,293.32,249,32,1,3,746,0,6,0,35,29,73,81,2,37
6,0,2,302.34,81,26,4,2,826,1,3,0,24,17,69,63,1,31
2,0,0,449.03,344,27,3,6,739,1,4,0,28,21,27,92,1,26
7,1,3,94.68,428,57,4,7,814,2,2,0,59,62,35,99,2,59
6,1,3,14.44,336,54,3,4,294,1,3,1,59,44,35,97,1,58
7,3,2,123.69,411,43,0,13,374,0,7,0,45,33,78,47,2,48
4,1,3,93.03,308,22,1,10,611,1,4,0,17,16,50,83,2,20
0,0,3,259.97,350,18,0,11,267,1,5,0,22,10,65,53,1,17
5,2,3,156.68,73,52,4,9,435,2,2,0,55,49,40,78,1,60
5,0,0,293.32,31,34,1,12,313,2,1,0,29,34,71,62,2,40
0,5,3,141.9,340,29,2,10,319,0,6,0,28,29,32,63,2,35
6,1,3,14.44,350,56,3,9,758,2,2,0,58,54,54,90,1,63
0,3,1,41.1,299,56,1,9,716,2,1,0,53,51,33,72,2,54
7,1,2,188.49,318,24,4,4,391,1,3,0,29,17,72,87,2,30
2,1,3,56.6,431,17,4,13,671,2,1,0,20,22,76,48,2,26
0,2,1,95.12,68,23,0,2,426,0,7,0,28,25,25,95,2,32
3,3,3,117.96,112,46,4,8,675,0,6,0,45,42,43,41,2,45
6,0,2,292.13,260,57,2,11,744,2,1,0,56,48,32,78,0,62
1,3,1,345.21,244,9,2,14,506,1,4,1,4,17,74,96,2,17
2,4,0,53.6,433,54,3,5,505,1,3,0,51,46,27,69,2,51
7,1,2,188.49,419,30,4,12,481,2,1,0,25,32,62,63,2,32
6,4,3,302.46,473,48,4,13,813,1,3,0,44,51,72,38,2,48
1,5,0,410.5,337,17,0,10,100,2,2,0,21,21,45,61,0,21
1,2,0,157.34,426,24,2,7,572,2,2,0,26,16,64,63,2,25
2,3,2,142.33,95,34,2,2,753,1,5,0,34,34,32,44,2,34
3,0,0,61.98,258,30,4,11,931,0,6,0,25,20,44,63,1,32
2,3,2,142.33,160,19,2,14,247,1,3,0,18,19,22,44,2,20
2,3,1,405.0,310,14,1,8,514,2,1,1,15,17,58,88,2,20
7,1,3,346.55,302,54,1,7,702,1,5,0,50,46,22,45,0,60
1,2,0,82.18,73,42,1,10,34,0,6,0,45,38,50,96,2,49
4,2,0,414.69,323,56,2,14,840,2,2,0,57,55,66,48,1,63
2,0,2,398.04,271,8,0,7,690,0,7,0,11,18,66,48,0,15
1,1,1,424.58,432,53,1,10,582,1,4,0,57,54,71,55,0,63
5,3,0,219.86,383,22,1,12,479,0,6,0,19,26,44,59,0,26
0,0,2,371.5,68,26,4,3,294,2,1,0,25,24,39,48,0,27
1,3,1,345.21,269,25,2,14,581,1,3,0,29,21,76,52,2,31
6,0,2,302.34,208,42,4,4,413,0,6,0,47,44,40,71,1,52
0,0,2,371.5,163,5,4,5,669,1,4,0,6,6,23,81,0,8
7,1,2,188.49,94,55,4,5,560,0,7,0,55,57,63,56,2,56
0,0,2,441.14,214,30,3,12,927,2,2,0,32,34,45,83,1,34
4,4,3,103.44,215,27,4,6,504,0,6,0,30,20,34,75,2,32
0,0,2,371.5,448,44,4,13,382,0,7,0,44,38,55,45,0,49
2,0,2,398.04,149,36,0,7,606,1,3,0,31,45,57,33,0,38
6,5,3,164.14,121,40,1,14,590,1,5,0,45,33,23,74,1,40
0,3,2,166.96,252,47,4,4,116,1,3,0,49,38,64,35,1,47
2,2,1,323.23,423,15,4,6,621,0,7,0,10,18,40,32,1,18
0,4,1,175.0,496,32,0,3,809,2,1,1,31,32,45,99,1,31
4,3,1,437.94,317,38,2,7,333,1,5,0,43,37,24,33,1,42
3,5,2,26.51,300,38,3,3,811,1,5,0,36,41,79,87,0,40
4,5,3,357.54,469,21,3,3,807,1,3,0,25,28,70,47,2,30
5,4,0,400.21,256,58,0,9,724,1,3,1,56,66,23,63,0,63
4,1,3,93.03,229,46,1,9,594,2,2,0,49,55,59,93,2,53
4,2,0,414.69,185,49,2,7,381,2,2,1,48,56,66,34,1,56
0,3,1,41.1,124,50,1,5,706,1,4,0,45,53,28,30,2,53
6,1,3,14.44,168,7,3,4,394,0,7,0,9,13,76,42,1,8
2,0,0,449.03,149,20,3,6,287,1,4,0,19,26,35,89,1,24
4,4,3,425.25,95,46,2,6,911,0,6,0,51,38,43,55,2,52
6,4,1,346.07,324,36,1,7,433,1,3,0,36,42,51,89,1,44
7,1,2,188.49,351,11,4,4,522,2,1,0,8,17,74,82,2,17
2,0,1,362.36,483,32,2,5,733,2,1,0,36,31,35,36,2,33
4,0,1,283.65,400,40,1,9,362,1,4,0,44,30,78,97,2,47
2,4,0,53.6,406,48,3,4,252,1,3,0,48,41,21,43,2,49
5,4,3,241.29,66,41,0,6,1009,2,1,0,39,35,31,50,1,42
2,0,2,291.67,470,17,1,3,943,1,5,0,21,21,27,53,1,19
4,1,3,93.03,126,6,1,11,215,1,5,0,3,1,46,60,2,8
1,1,1,424.58,354,43,1,12,785,1,4,0,38,47,74,84,0,47
2,4,0,450.78,479,10,0,2,120,1,5,0,9,1,38,66,1,8
1,3,1,345.21,264,48,2,7,641,0,6,0,50,52,49,71,2,53
2,5,2,325.92,363,34,3,11,566,1,4,0,31,38,67,83,0,39
0,0,2,441.14,220,43,3,4,835,1,5,0,47,41,39,58,1,47
4,4,1,82.18,401,54,2,4,479,1,4,0,57,60,72,43,2,57
3,3,3,117.96,261,33,4,2,511,1,3,0,33,38,57,60,2,38
5,4,0,335.8,157,45,3,14,271,1,3,0,46,43,69,36,1,49
2,3,2,142.33,112,36,2,10,656,1,5,0,32,32,64,75,2,34
7,1,3,94.68,454,9,4,8,696,1,4,0,5,2,70,81,2,15
4,5,3,357.54,377,42,3,3,235,1,3,0,42,46,56,44,2,43
0,1,3,112.93,313,16,2,12,786,2,2,0,21,19,63,51,1,27
1,2,0,157.34,453,10,2,4,460,1,4,0,12,2,51,84,2,13
4,2,0,414.69,120,37,2,12,66,0,6,1,38,35,78,47,1,43
3,3,3,348.06,440,24,4,5,655,1,4,0,24,32,54,77,0,27
0,0,3,259.97,134,30,0,2,760,2,1,0,35,32,63,84,1,37
6,4,0,408.86,196,29,1,3,294,1,4,0,26,36,40,98,2,36
6,4,3,302.46,44,49,4,9,411,2,1,0,44,45,28,30,2,53
0,3,2,282.07,368,51,2,6,714,1,5,0,53,45,33,98,2,56
3,0,0,61.98,361,59,4,9,864,0,7,0,58,53,25,55,1,66
6,2,1,259.78,363,5,2,6,99,1,3,0,9,13,79,31,1,10
4,4,3,425.25,175,9,2,12,184,1,4,0,5,7,21,66,2,10
1,2,2,70.79,241,55,0,6,290,0,7,0,58,57,75,90,2,64
5,0,2,467.1,257,47,1,3,262,2,2,0,47,54,31,92,1,51
2,4,0,450.78,183,18,0,13,343,2,1,0,16,23,72,78,1,18
0,0,2,127.2,356,34,3,6,883,1,4,0,35,26,20,65,1,40
4,0,1,283.65,378,8,1,12,984,1,3,0,7,4,27,44,2,8
6,0,2,302.34,353,25,4,8,460,1,3,0,26,16,73,34,1,24
5,4,2,156.72,378,31,2,14,414,2,2,0,31,34,38,30,1,38
2,0,2,398.04,285,47,0,4,427,1,3,0,45,40,47,36,0,52
2,2,1,323.23,258,7,4,9,808,1,4,0,12,6,31,97,1,8
0,3,2,226.22,438,36,4,10,772,1,4,0,34,26,44,47,2,41
7,1,3,94.68,222,9,4,8,569,1,5,0,13,19,55,42,2,12
2,0,0,277.91,178,9,0,5,1006,0,7,0,9,2,77,36,0,14
4,1,1,297.94,390,37,1,5,530,1,4,0,33,31,58,90,1,41
6,0,2,302.34,292,24,4,13,231,1,5,0,25,29,45,85,1,31
4,4,3,305.04,234,16,3,14,608,1,3,0,21,16,77,33,0,17
1,2,2,70.79,87,21,0,3,855,0,7,0,22,29,72,69,2,25
5,4,0,335.8,60,22,3,5,454,0,7,0,22,12,78,91,1,24
2,0,2,291.67,308,59,1,9,395,1,3,0,55,64,72,68,1,66
0,1,3,112.93,266,49,2,14,706,1,5,0,44,57,35,31,1,52
1,1,1,424.58,415,43,1,13,262,1,4,0,43,51,25,50,0,50
4,3,1,437.94,402,58,2,12,375,1,4,1,54,48,34,43,1,63
6,0,2,302.34,234,37,4,14,723,1,5,0,36,39,64,37,1,43
2,1,0,338.72,171,5,3,11,206,0,7,0,2,11,63,74,2,5
5,2,3,156.68,423,43,4,2,924,2,1,0,43,47,61,43,1,48
6,2,1,259.78,319,35,2,6,945,0,6,1,38,40,46,92,1,39
5,4,0,335.8,400,5,3,9,434,1,3,0,3,1,23,91,1,8
3,4,3,204.5,290,38,3,12,1029,0,7,0,33,40,72,53,1,43
0,1,0,66.94,239,42,1,2,797,2,1,0,42,41,32,61,2,41
7,3,2,123.69,362,45,0,14,498,1,3,0,45,44,66,66,2,49
0,3,2,282.07,230,31,2,5,686,2,2,0,33,33,76,34,2,34
2,0,2,398.04,205,51,0,8,310,1,5,0,49,54,22,52,0,60
6,4,1,346.07,43,10,1,3,337,0,7,0,15,5,24,67,1,14
0,2,1,95.12,298,39,0,11,191,1,4,0,41,34,79,63,2,41
4,4,3,305.04,216,9,3,12,218,0,7,0,7,18,53,92,0,11
0,3,2,226.22,283,59,4,9,909,2,1,0,56,53,28,62,2,61
2,1,3,56.6,395,8,4,5,259,0,6,0,12,3,48,51,2,11
4,3,1,437.94,456,43,2,13,59,0,6,1,38,34,56,34,1,45
0,5,2,441.43,104,15,3,4,712,2,1,0,14,10,47,51,1,14
3,3,3,117.96,50,12,4,11,64,2,2,0,9,22,75,49,2,20
0,4,3,20.27,394,50,2,13,594,1,5,0,46,55,24,51,0,49
6,0,3,194.11,213,14,1,3,352,0,7,0,16,20,77,35,2,21
0,4,1,175.0,33,5,0,7,593,2,1,1,6,1,46,59,1,13
2,4,0,319.2,90,44,2,5,719,2,1,0,46,51,33,54,0,55
4,1,3,93.03,82,49,1,5,538,1,5,0,54,56,35,62,2,57
7,3,2,123.69,468,18,0,3,508,1,4,0,23,17,46,40,2,24
4,4,3,425.25,275,8,2,6,950,2,2,0,6,8,36,75,2,16
7,0,2,57.78,344,40,2,14,198,1,3,0,37,31,79,92,1,46
0,0,3,259.97,166,32,0,9,237,1,3,0,30,24,70,98,1,36
1,2,1,446.05,493,27,0,2,470,1,4,0,31,24,67,64,1,33
1,5,2,72.7,197,31,2,13,620,1,4,0,29,23,50,76,1,33
6,4,1,346.07,271,52,1,5,564,2,1,0,51,51,77,61,1,55
3,3,3,348.06,499,39,4,7,405,1,3,0,41,32,74,33,0,38
4,1,1,297.94,382,41,1,8,567,1,5,1,40,37,21,41,1,39
5,4,2,156.72,32,57,2,8,450,0,6,1,56,51,62,82,1,55
6,3,2,356.47,82,38,1,6,436,0,6,0,40,38,53,61,0,38
7,3,2,123.69,361,43,0,13,698,2,2,0,47,45,78,92,2,49
2,3,2,142.33,143,15,2,4,414,2,1,0,20,17,62,99,2,20
3,3,3,117.96,413,48,4,11,586,1,3,0,49,52,58,58,2,54
4,1,1,297.94,206,56,1,4,832,1,5,0,54,55,78,73,1,55
1,2,0,157.34,56,11,2,13,322,1,3,0,7,9,70,57,2,11
1,2,2,70.79,237,39,0,8,357,1,4,0,43,47,52,93,2,42
2,0,0,277.91,182,12,0,4,74,1,5,1,9,3,25,59,0,10
0,0,3,259.97,59,37,0,7,263,1,4,0,42,41,26,32,1,44
4,3,1,437.94,207,32,2,13,526,0,6,0,35,33,54,83,1,37
4,4,3,103.44,447,40,4,4,740,1,3,0,39,48,60,70,2,50
5,2,3,458.29,326,18,0,9,357,0,7,1,14,20,78,92,2,26
3,5,2,26.51,256,42,3,5,955,0,6,0,42,32,70,34,0,46
0,3,1,41.1,368,32,1,9,606,2,1,1,29,33,37,34,2,38
3,3,3,117.96,393,34,4,5,816,0,6,0,29,33,54,47,2,32
2,0,2,291.67,191,47,1,10,270,1,4,0,45,51,72,74,1,55
0,3,1,41.1,320,32,1,9,433,0,6,0,27,39,47,52,2,37
6,1,2,486.16,332,28,2,13,631,1,3,0,33,18,54,59,1,32
4,1,1,297.94,390,31,1,9,255,0,6,0,31,33,40,40,1,37
5,4,0,335.8,497,8,3,10,299,0,7,0,12,17,54,56,1,11
0,3,2,166.96,320,15,4,8,67,1,5,0,11,22,50,89,1,17
4,5,3,357.54,396,15,3,2,465,0,6,0,19,6,45,97,2,14
2,1,3,56.6,84,54,4,12,364,0,6,0,54,56,71,39,2,61
0,4,1,175.0,86,59,0,5,879,2,1,0,59,59,54,98,1,60
2,5,3,53.22,99,5,2,12,372,0,6,0,6,1,40,50,0,4
7,3,2,123.69,182,17,0,11,830,1,5,0,21,13,47,99,2,19
4,4,1,82.18,231,11,2,14,270,1,4,0,14,15,77,49,2,19
6,4,3,89.57,51,24,1,3,428,2,1,0,20,26,67,93,0,28
7,5,3,212.79,449,43,2,6,628,1,5,0,45,49,27,30,2,49
3,3,3,117.96,378,12,4,3,229,2,2,0,11,18,71,62,2,17
0,0,0,33.93,358,13,3,3,465,1,4,0,8,4,41,90,0,9
6,0,1,444.0,123,46,1,14,665,0,7,0,44,43,37,47,0,45
7,1,3,346.55,396,17,1,10,767,2,2,0,22,7,40,75,0,17
5,2,3,458.29,64,11,0,6,221,1,3,0,8,5,50,76,2,8
4,1,1,129.97,215,7,2,14,567,1,4,0,9,7,53,46,0,12
6,1,2,486.16,291,21,2,9,356,1,4,0,22,23,63,96,1,25
1,5,2,72.7,299,7,2,14,468,1,5,0,9,1,63,48,1,7
6,1,3,14.44,490,36,3,11,959,1,4,0,32,39,64,37,1,38
4,0,1,283.65,264,36,1,5,211,1,3,0,38,37,29,92,2,42
7,0,2,57.78,276,28,2,10,456,1,4,0,26,19,72,97,1,26
2,2,1,323.23,325,24,4,13,162,2,2,0,27,14,68,52,1,24
6,5,3,164.14,45,27,1,7,299,1,4,0,22,34,34,41,1,28
2,1,3,366.0,122,31,4,3,835,2,1,0,34,34,54,92,0,32
6,0,1,444.0,127,8,1,2,559,1,4,0,3,8,56,95,0,6
2,1,0,338.72,407,56,3,4,698,1,5,1,55,64,65,44,2,60
1,5,0,410.5,466,7,0,12,93,1,5,0,12,7,29,57,0,14
5,3,0,219.86,261,31,1,9,436,1,4,0,31,29,43,63,0,35
7,1,2,188.49,217,19,4,13,949,2,2,0,23,18,77,48,2,24
4,0,1,283.65,176,6,1,2,767,0,7,0,8,2,46,83,2,11
2,1,3,267.32,216,43,2,10,499,0,6,0,44,43,74,33,1,50
2,4,0,319.2,92,57,2,13,805,2,1,0,61,59,47,62,0,62
4,1,1,297.94,341,34,1,6,250,0,6,0,29,30,39,52,1,32
4,4,3,103.44,433,59,4,3,822,1,4,0,61,57,72,62,2,64
2,5,2,325.92,166,50,3,13,564,2,2,0,45,46,27,83,0,48
2,0,3,246.09,48,12,0,10,254,1,4,0,11,17,28,93,0,18
4,3,1,437.94,166,30,2,13,558,2,1,1,33,29,25,43,1,30
5,4,0,400.21,420,31,0,3,590,1,5,0,34,32,65,42,0,36
0,0,0,33.93,420,14,3,2,226,1,5,0,18,12,23,52,0,22
2,1,3,56.6,218,21,4,13,978,1,5,0,25,14,34,43,2,22
7,4,0,462.1,377,47,3,2,464,0,6,0,48,47,46,51,2,53
7,1,1,362.34,463,51,1,7,704,0,6,0,55,43,66,90,2,56
5,4,0,457.07,224,5,2,12,642,0,6,0,2,1,29,66,0,3
6,2,1,259.78,259,23,2,10,606,2,1,0,20,27,47,49,1,24
4,1,3,93.03,254,13,1,4,480,1,4,0,17,18,31,83,2,23
2,0,2,291.67,434,38,1,7,309,0,6,1,42,36,33,45,1,40
7,1,3,94.68,215,25,4,14,819,1,4,0,25,17,60,72,2,27
0,1,0,66.94,364,23,1,10,610,1,3,0,25,22,66,48,2,29
5,4,0,457.07,43,14,2,4,635,1,3,0,12,13,34,69,0,22
0,5,3,141.9,473,19,2,10,88,1,5,0,23,15,28,51,2,19
6,2,1,259.78,116,35,2,7,373,2,2,0,32,27,21,56,1,34
7,0,2,57.78,121,40,2,3,677,2,2,0,37,41,37,48,1,46
5,4,2,156.72,363,36,2,2,855,1,4,0,41,30,38,94,1,44
0,1,2,184.21,120,38,3,14,620,1,5,0,41,38,61,91,1,46
4,2,0,414.69,132,14,2,12,585,0,7,0,11,19,63,46,1,17
7,0,2,57.78,480,57,2,9,690,0,6,0,59,62,33,50,1,66
4,1,1,129.97,427,45,2,12,412,1,4,0,40,46,41,90,0,43
0,3,2,166.96,105,12,4,9,566,1,5,1,10,14,32,74,1,15
3,4,3,204.5,65,15,3,13,696,2,2,0,13,6,66,79,1,20
4,3,1,437.94,434,50,2,10,576,1,3,0,49,47,27,99,1,50
2,4,0,450.78,289,21,0,9,192,1,5,1,21,21,31,61,1,21
0,4,1,175.0,246,56,0,4,779,0,6,0,55,63,62,85,1,65
4,4,3,103.44,159,29,4,10,674,0,7,0,26,35,40,47,2,36
2,0,2,398.04,358,6,0,9,719,1,5,0,2,1,48,49,0,3
6,2,1,343.08,291,52,0,10,353,2,1,0,54,47,74,90,1,53
6,3,2,356.47,309,6,1,14,702,2,1,0,2,1,47,69,0,9
1,5,0,410.5,176,54,0,13,895,2,1,0,52,59,23,78,0,59
0,1,0,66.94,205,18,1,7,231,0,6,0,18,9,61,36,2,19
3,3,3,117.96,135,20,4,14,373,0,7,0,15,30,27,77,2,21
2,0,0,449.03,193,51,3,13,673,0,7,0,52,44,34,65,1,58
7,3,2,123.69,498,34,0,5,393,2,1,0,33,39,74,69,2,36
5,4,2,156.72,54,23,2,8,766,2,1,0,27,15,61,65,1,22
2,0,1,362.36,224,8,2,8,572,1,4,0,10,9,24,52,2,17
1,2,0,82.18,61,18,1,11,417,2,2,1,23,14,73,40,2,20
2,0,0,449.03,236,59,3,7,540,2,2,0,59,58,45,49,1,64
0,3,2,166.96,306,20,4,9,380,2,2,0,19,20,52,62,1,23
6,2,1,343.08,92,47,0,9,576,2,2,0,52,48,58,64,1,48
2,1,3,366.0,354,45,4,9,583,1,5,0,45,49,60,43,0,49
0,0,2,127.2,65,25,3,13,392,2,2,1,27,26,61,59,1,30
2,1,3,366.0,250,10,4,2,736,2,2,1,11,18,29,55,0,17
0,1,2,184.21,474,39,3,9,293,1,5,0,38,29,28,46,1,38
1,3,1,345.21,210,32,2,13,845,2,2,0,37,31,68,97,2,42
4,1,3,93.03,494,51,1,10,708,1,3,0,48,47,37,89,2,53
2,1,3,267.32,398,55,2,5,619,2,2,0,50,61,26,88,1,55
5,4,3,241.29,326,5,0,5,346,2,1,0,7,7,60,76,1,15
6,0,2,302.34,240,37,4,9,942,2,2,0,32,29,37,85,1,33
1,2,0,157.34,282,42,2,8,644,2,1,0,43,52,35,86,2,47
5,4,2,156.72,69,52,2,8,788,2,1,0,51,62,42,32,1,61
5,0,2,467.1,405,31,1,5,558,0,7,0,33,24,79,57,1,33
4,1,1,129.97,392,22,2,10,435,1,5,0,27,13,77,47,0,25
4,4,3,103.44,122,10,4,12,500,0,6,0,12,19,35,42,2,18
0,1,3,112.93,66,34,2,2,369,1,3,0,37,36,62,96,1,35
0,1,0,66.94,490,26,1,2,717,0,6,0,26,21,28,52,2,31
4,4,3,305.04,176,34,3,6,427,0,6,0,37,29,26,65,0,40
2,0,2,398.04,440,33,0,4,221,1,3,0,36,32,72,93,0,41
2,1,3,366.0,138,49,4,10,700,0,6,0,51,44,65,40,0,53
0,0,2,441.14,340,17,3,9,728,1,3,0,15,16,57,52,1,23
4,2,0,414.69,44,32,2,14,365,1,5,0,29,31,39,76,1,34
2,0,2,291.67,55,17,1,5,325,1,3,1,22,10,27,89,1,24
7,1,1,357.75,255,52,0,10,364,0,6,0,57,58,27,63,2,61
6,0,2,292.13,268,8,2,14,869,1,4,0,11,3,79,89,0,10
5,0,2,467.1,351,13,1,9,729,1,5,0,10,19,78,30,1,19
2,3,1,405.0,192,9,1,5,261,1,5,0,6,1,60,61,2,9
1,1,1,424.58,401,48,1,11,769,1,3,0,52,46,44,82,0,57
0,3,2,166.96,88,38,4,9,954,0,6,0,37,43,47,95,1,40
0,0,2,371.5,42,32,4,13,320,2,1,0,35,32,72,31,0,37
3,3,3,348.06,116,6,4,6,633,1,4,0,3,3,74,33,0,12
6,0,1,444.0,419,41,1,6,194,2,1,0,46,47,24,35,0,52
5,4,3,241.29,42,58,0,12,547,2,1,1,60,52,62,88,1,63
4,1,1,129.97,93,31,2,3,572,1,3,0,36,38,32,94,0,34
4,1,1,129.97,498,23,2,7,469,0,6,0,20,18,51,78,0,29
0,3,2,282.07,225,39,2,10,480,1,4,0,35,38,29,49,2,37
4,3,1,437.94,119,56,2,14,249,0,6,0,60,55,34,46,1,62
4,1,1,129.97,129,17,2,10,472,0,6,0,21,18,45,72,0,20
2,4,0,53.6,252,21,3,7,377,1,4,0,26,17,46,80,2,28
5,4,0,457.07,281,34,2,6,462,2,1,0,31,31,64,75,0,32
4,4,3,305.04,208,46,3,12,453,1,4,0,51,50,58,69,0,50
5,1,0,477.89,424,30,4,14,297,2,1,0,34,33,35,68,0,39
